uniqueID,drugName,condition,review,rating,date,usefulCount
225798,Bupropion,Depression,"""Finally a drug that works for my depression.""",9,16-May-11,31
225256,Bupropion,Depression,"""I know it&#039;s different for everyone, but this drug brought me from suicidal to actually enjoying life in less than a month. I&#039;m not jumping for joy by any means, but I&#039;m certainly not UNhappy.""",9,9-Oct-15,40
225735,Bupropion,Depression,"""I&#039;m 18 and have been having a lot of depression from having a surgery and finding out that I will have a hard time having kids. I&#039;m currently on the 3 week of Wellbutrin and I&#039;m feeling a lot better. The first week was horrible, insomnia, irritable. Week 2 was very tired but less depressed. Now I feel a lot better about life and about other things. I&#039;m still quite shaky but it&#039;s not too noticeable unless I&#039;m holding something. I&#039;d say it&#039;s nice, helps.""",7,28-Mar-12,18
96615,Sertraline,Depression,"""I&#039;ve been on Zoloft 50mg for over two years. I am a more relaxed and easy-going person because of Zoloft.  Prior to starting the medicine, I was anxious all the time, worried constantly about everything, and suffered periods of depression and hopelessness.  Now I am a better wife, friend, and person in general.""",9,5-Aug-08,949
63990,Sertraline,Depression,"""I have been on sertraline for 2 months. I find I&#039;m always tired sleep more than I am awake...have no energy feel totally drained it&#039;s difficult when you have to work..and I still have terrible heads...""",3,15-Jun-17,8
224769,Bupropion,Depression,"""I have been taking Wellbutrin XL for over 3 years. The reason for my review is recently I&#039;ve been feeling  more &quot;down&quot; lately and wondering whether this drug has run its course with me. Before Wellbutrin I was taking Effexor and it made me feel fantastic. I stopped Effexor because the longer I took it the more side effects it had. If I didn&#039;t take Effexor at the same time each day or god forbid- forget it, I would be dizzy and sweating. I like Wellbutrin because I don&#039;t feel any side effects. No weight gain, no sexual disfunction. I would like to find another drug for depression that works well and has little side effects. Any suggestions?""",7,6-Aug-17,16
225636,Bupropion,Depression,"""I had tried four of five different SSRI&#039;s over 10 years and they didn&#039;t work for me. Also, I was put on Serozone some years ago by my GP and that medication just wasn&#039;t for me - it was finally taken off the market due to it&#039;s horrible side effects. Finally, my doctor prescribed Wellbutrin SR and it worked wonders for me. I had only one side effect which was waking up at night. I&#039;ll take that over depression any day.""",9,14-Aug-13,89
225891,Bupropion,Depression,"""I&#039;m a 19 year old female prescribed 100mg of Wellbutrin XL.

The Good: Positive feelings about future/self (initial), appetite loss/weight loss, increase in energy, clarity in thought (fluctuates), general feelings of optimism/excitement, increase in sex, increase in desire to be productive, makes depressive episodes manageable, stopped smoking, less desire to drink.

The Bad: Insomnia, minor tremors/twitching, irritability, increased anxiety, frequent mood swings, periodic feelings of hopelessness and apathy throughout the day (but are more manageable than they had been before), decrease in desire to socially interact, loss of concentration.

I&#039;ve only been taking it for 3 weeks so I&#039;m staying optimistic. I really want this medication to work.""",7,27-May-10,48
225517,Bupropion,Depression,"""Does not seem to help much. Doctor is reluctant to prescribe something different. Viibryd worked very well but I can&#039;t afford the copay.""",4,31-Jul-14,23
225361,Bupropion,Depression,"""Before starting bupropion I was almost incapable of getting out of bed, I had lost all desire to do anything, and felt so hopeless. Over the course of a few months I started taking firth 150mg then 200mg and it has made such a significant difference. I have energy and am more motivated than I have been in so long. Taking bupropion has also helped me regain my libido, the loss of which was one of the most troubling symptoms of depression for me.""",9,24-Jan-15,17
95803,Sertraline,Depression,"""Diarrhea, uncontrollable muscle spasms, severe panic attacks, severe anxiety, severe restlessness, sweating, and bruising is all this medication did to me.""",1,19-Jan-14,72
96023,Sertraline,Depression,"""I&#039;ve been taking Zoloft for 3 days on a doctors recommendation and don`t notice any of the the benefits yet. I have felt a whole bunch of side effects including nausea, loss of appetite, drowsiness and diarrhea. I&#039;ll be seeing the doctor in two days and from what I understand these side effects should decrease over time. """,3,7-Oct-12,27
225415,Bupropion,Depression,"""My wife passed away and I went into a deep depression. I was put on Wellbutrin and told by my nurse it would be at least 4 weeks. In just 3 days and I was feeling great, clear headed, I smiled, I ate normally.""",10,25-Nov-14,249
96352,Sertraline,Depression,"""I started taking Zoloft about 3 1/2 weeks ago. The first week I started to feel better. Though about 5 days in I had a really bad hotflash where I had to lay on the floor for about 5 minutes, and then I felt like I was going to throw up. Haven&#039;t had that sense. I do feel tired so I&#039;ve started taking it at night. Also, I feel like I have restless leg syndrome. But other than those things I am now able to focus and my OCD seems to have calmed down a lot. I still get anxious, but it doesn&#039;t stick around as long and I&#039;m able to move on from it easier. I feel like I can live in the moment and not worry about my past or present or what issue I need to stop before it happens. I am able to focus better at work too. I think my husband likes me now.""",8,13-Aug-09,269
95821,Sertraline,Depression,"""On 50mg for 4 weeks then increased to 100mg for depression, panic attacks and obsessional thinking. I had few side effects, a slight hand tremor, yawning and difficulty sleeping. The only thing that lingered was the insomnia, but now that has settled down and I sleep okay. I feel so much better, panic attacks gone, obsessive compulsive disorder gone and my mood is lifting daily. I am enjoying life again and this medicine has been so right for me.""",8,18-Apr-14,213
64249,Sertraline,Depression,"""Long story short I finally felt compelled to try anti depressants.
I had experienced depression for a couple of years and had bouts of anxiety. Last straw were symptoms similar to bipolar disorder. Like mania. I had been so reluctant to try meds.
But man I&#039;m glad I did. I&#039;m sad I didn&#039;t try them before. My life these couple years would have been so much better, less traumatic.
I started 50 mg of sertraline in July.
Right away I noticed my mood improved.
I used to be short tempered.
Now I am more patient.
I stopped crying every two days out of frustration due to my sons tantrums or misbehaviour.( challenging toddler) or from feeling overwhelmed with house work.

Little by little that fog of depression started to dissipate.
I am happy now.""",10,30-Dec-16,101
63852,Sertraline,Depression,"""I was on Zoloft for about 3 years when I was a teenager. It tremendously helped my depression. There were side effects however. My doctor told me that it metabolized slowly and takes a few weeks to notice results.. so in my ignorance, I thought that that&#039;s how long it takes the body to metabolize the stuff. For at least a year there would frequently be times where I&#039;d forget to take my pill in the morning.. sometimes for a few days in a row. So when I remembered that I should take it, I would take 2,3, or even 4 of them to make up for days where I skipped. Like I said, this is only due to my own stupidity. I would end up being awake ALL night long.. completely stung out and not knowing why. I developed Insomnia and pretty much went crazy.""",8,1-Sep-17,16
225744,Bupropion,Depression,"""I felt the life was worthless, close to suicidal. I tried different medicines, without any result. The Wellbutrin changed my life. I have been using it for 2 years. In the beginning 150mg made a big change. After some time I used 300mg. Now I have stabilized in a pretty good mood and energy with only &quot;filling up&quot; with Wellbutrin two or three times a week. No side effects. Try it, it is nothing to lose.""",9,10-Mar-12,35
225623,Bupropion,Depression,"""I just was put back onto Wellbutrin after attempting 3 other antidepressants.  It was only after being off it that I realized how good it worked for me. I was taken off of it because it caused me to have some issues with irritability and according to my family- short tempered.  I was put on Cymbalta, but I enjoy a drink or 2 a day with my wife (Cymbalta and alcohol will destroy your liver- very well documented).  Zoloft made me feel completely despondent, and I felt life was no longer worth living, not to mention made me not even remotely think of sex.  When I was put back on Wellbutrin, I felt like life WAS worth living, and I feel happier and euphoric.  Now I take Lamictal with Wellbutrin 150 mg in the morning.  Avoid the XR- causes insomnia.""",8,31-Mar-13,102
225753,Bupropion,Depression,"""I have been taking this medicine for 2 weeks now and I feel much better.  I was extremely depressed and unmotivated.  I tried taking Lexapro and the sexual side effects were severe and the benefits were not worth the trade off so I stopped taking it.  My psychologist recommended Wellbutrin as an alternative and I am SO glad that I tried it.  I am more focused in school, exercising, and have an overall more positive attitude.  The only problem that I have experienced is that I have a very hard time falling asleep and staying asleep at night.  It is VERY annoying, but worth it to me. No sexual side effects and no weight gain.""",9,25-Jan-12,45
225239,Bupropion,Depression,"""I have been on antidepressants for 5 yrs and several of them made me gain weight and I always had this feeling of shakiness.  My Dr switched me to a combo of Wellbutrin XL and Prozac 20mg.  I&#039;ve lost like 15 pounds and feel way better!!  Made such a huge difference for me in how I feel about myself.  I agree with others that have posted, I only take brand name meds.  I&#039;ve heard so many issues with how generics don&#039;t work as well.  To me, to feel better and finally be able to enjoy life, it is worth it.  My two cents...""",9,24-Oct-15,43
225930,Bupropion,Depression,"""I was on Wellbutrin years ago, and it helped.  In the last couple weeks, I have been suicidal and VERY depressed.  My doctor put me back on the Wellbutrin, and 2 days later I&#039;m ridiculously happy!  I think it&#039;s worth the side effects, but some may not.  I&#039;ve experienced: Insomnia, lack of appetite, horrible nausea, and incessant twitching (every 8 seconds or so).  The insomnia is horrible.  I&#039;ve gotten about 2 hours of sleep in the last 3 days.  Lack of appetite is okay with me, I needed to lose weight anyways!  Ringing in the ears is something I&#039;ll deal with, but the nausea and twitching are the WORST by far.  I look like I&#039;m having a small seizure sometimes, and the nausea is just...ugh...""",9,13-Dec-09,55
226009,Bupropion,Depression,"""Doesn&#039;t help much with my depression. I&#039;m still depressed but no longer suicidal.""",5,3-Jun-09,16
96080,Sertraline,Depression,"""Just started taking sertraline, same day right away I felt weird, my head started to hurt. Felt like sunburn, numbness, pain but then also keep getting major anxiety with it so I took Advil with it. Called my doctor he said that those were all normal side effects that would disappear in a couple of weeks but pain is awful.""",10,1-Jun-12,6
224958,Bupropion,Depression,"""I have been taking Wellbutrin XL for so many years that I can&#039;t remember when I started it.  It has been the only med that has really worked for me.  I tried generic bupropion and cannot take it because it upsets my stomach and does not have the same effect on my mood or emotions.  

Now I am in a quandry.  In March I go on Medicare and was already told that Medicare will not pay for Wellbutrin.  I don&#039;t know what to do.  For about 2 years I have been getting it through the manufacturer&#039;s discount program, but once I go on Medicare, I can&#039;t get it through the manufacturer either.  This really stinks!  I hope someone has a solution because I cannot afford $1,500/month for a prescription!""",10,12-Dec-16,43
64163,Sertraline,Depression,"""This medicine is allowing me to focus on what is important. Started on 50mg, had feelings of euphoria for the first couple of days, then a few of the regular side effects such as little sleep, nausea and suicidal ideation, which eventually all passed. I also had bloodshot eyes for a while, most likely due to lack of sleep and working night shift. 
I have gone up to 100mg as I was feeling anxiety effects in the evening and had started taking one at night as well as in the morning. 
I am not worrying about the smaller things, important events still cause me some anxiety but I am able to tackle them with a clearer mind instead of the anxiety crippling my ability for action. 
I can tell this medication will help me get my priorities in order.""",8,11-Jan-17,25
64176,Sertraline,Depression,"""Gave one star to Zoloft for its effort, but really it deserves zero stars from my experience. I was on Remeron, then Cipralex (Lexapro for American users) for almost a year and when it stopped working I decided to go with Zoloft after reading good reviews. Zoloft slowly turned me into the worst version of myself. Constant anger, irritation, nausea, no appetite, no motivation, and man the heart burn was unreal. And the list goes on and on. I took it for a week at 25mg and 3 weeks at 50mg to give it a shot but I had to stop because I was just falling apart. I am currently on Effexor, its been almost a week and it is slowly putting me back together from the Zoloft disaster.""",1,14-Mar-17,28
225643,Bupropion,Depression,"""I&#039;ve been suffering from depression and anxiety for 8 years with little relief from other antidepressants and combinations (Zoloft, Lexapro, Lexapro &amp; Lithium, Imipramine, Desipramine) and cognitive therapy. I became so sick of switching medications that I just pretended everything was okay until it was too much to bear. I&#039;ve been on Budeprion XL for about a month now, increased from 150mg to 300mg. Other than a periodic rapid heart beat, some brief sleeping interruptions, and a tad bit of irritability, I can honestly say I&#039;m starting to feel a bit better. I&#039;ve got more energy than I&#039;ve had in a long time as well. I would just recommend that if you&#039;re a heavy caffeine consumer, maybe cut back a bit to reduce some of the symptoms.""",9,29-Jul-13,13
225254,Bupropion,Depression,"""I started with 100mg a day with no any result, after one month my doc. asked me to increase the dose to 300mg a day, since then I feel good, could say 80% of depression symptoms have disappeared. I still have lack of energy but  now have good mood. BTW, I&#039;ve been taking it for 8 months.""",9,10-Oct-15,3
225558,Bupropion,Depression,"""After starting wellbutrin I didn&#039;t notice any effects until week 5, I am now on week 9. I feel so much better than before, my self image and self confidence have skyrocketed, my libido increased, I am so much more optimistic and happy too. Honestly can&#039;t say enough positive things about Wellbutrin.""",9,20-Mar-14,223
64576,Sertraline,Depression,"""I was diagnosed with depression about 6 months ago and started with a very low dose of prozac. About 3 months later I was institutionalized and switched to Zoloft. Most of the people there for depression were on it and it worked for them. However, it does not work for me at all. I&#039;ve been on 100 mg for about 2 months and I feel jittery when I sit for too long or when I&#039;m trying to sleep, I get really grouchy and rude (which is unusual for me) , and things that only bothered me before make me really depressed.""",3,29-Jan-16,23
225163,Bupropion,Depression,"""Wellbutrin has caused no side effects that I can tell.  The first day I experienced some euphoria, but that&#039;s all.  I still get sad and super anxious, but you know, some emotion is a good thing.  I&#039;m not constantly depressed and panicky like I was, so- win.   Been on it about 6/7 mo, 150mg ext release""",10,8-Feb-16,4
96537,Sertraline,Depression,"""Zoloft was the first medication I was prescribed for Depression.  It worked well in that it kept me from screaming at my family, and elevated my mood.  I was on a low dose of 50mg.  In time, it seemed I became immune to it so I was switched to Prozac because a friend had recommended it.""",8,31-May-08,43
64648,Sertraline,Depression,"""Everyone&#039;s Experience with a drug will be different. In my case, being a 6ft, 170 pound male with depression on 50mg of zoloft , I had a good experience. It wont be the same for everyone but you have to hang in there until you find the right medication. I tried lexapro previously 10mg and it was too intense for me. Zoloft is a little bit softer and less intense (for me anyway) . The first two weeks sucked , I had increased anxiety and it was hard to sleep but it was worth it. I was going through withdrawal syndrome from lexapro (i stopped taking it) and the zoloft cured me in about 3 days. it has helped my depression alot, and a little bit of my anxiety. I want to stay on 50mg as long as possible and i am hoping this will last.  I""",10,21-Nov-15,50
225065,Bupropion,Depression,"""I have been off and on antidepressants for years.  I finally got to the point with being on bupropion 150mg for over two years but my depression kept worsening.  My doctor finally changed my prescription to bupropion xl300mg and my life has drastically changed.  I have so much more energy now.  Before I just wanted to sleep all day.  Now, I am up and active all day and actually want to take better care of myself and my home/family.  It&#039;s been amazing -- add in my 24 pound weight loss so far in four months and I&#039;m finally looking forward to my future!  My major side effects that bother me are dry mouth and ringing in my ears.  I also notice that my PMS has worsened, but the positives definitely outweigh the negatives!""",10,22-Apr-16,11
64175,Sertraline,Depression,"""Unfortunately this medication didn&#039;t work for me and I was combining it with exercise on a regular basis. I feel so low most days and I sometimes find it hard to even go out at all. I&#039;m not trying a SNRI to see if that works.
On the plus side no side effects at all.""",3,16-Mar-17,3
224770,Bupropion,Depression,"""Dude... OK... I&#039;ve only been taking this a few days and my Dr is starting me on a low dose of 150mg... But I just needed to say something about how I feel.
I struggle with depression and ADD... I struggle with impulsive masochistic behavior when going through a tough time... Like binge eating etc.
Today....... I felt calm. Pleasantly neutral happy and calm... A little foggy headed, tired and quiet and *tiny* headache... But it was amazing to not feel the intense emotions. I had some coffee and then I really got some housework done for the first time in weeks.
I hope that this helps me lose weight... Not just by curbing appetite but because I&#039;ll be less prone to the emotions that drive me to binge. I&#039;m HOPEFUL. We&#039;ll see how it goes!""",10,5-Aug-17,16
225601,Bupropion,Depression,"""I  started  Wellbutrin ER a few months ago for depression. I had no energy and wanted to do nothing.  It has helped so much with the depression but my hands tremor.  I tried cutting back to once a day and couldn&#039;t tell much difference in the tremors. I asked my doctor to give me the XR (150mg)  so that I could take it just once a day. I  felt like I was going to jump out of my skin. I could even feel my lips quivering.  I like that it makes me feel better but don&#039;t like the tremors. I can&#039;t find anything documented as to whether they will go away in time or continue as long as I take it. I haven&#039;t taken it today and I have no tremors.""",8,8-Sep-13,42
95824,Sertraline,Depression,"""I am a 42 year old man who has been on Sertraline 100mg daily for about 4 years. I was diagnosed with depression and put on medication and saw a psycologist who was no help at all. The medication cured my constant state of anger and irritation and I could actually spend time with my wife and 3 children without flying into a rage! People wonder why I am always laughing and generally happy as well as being extremely laid back about situations. The big down side I have found with this medication is the lack of libido. The brain still wants it but the man stick does not respond too often. It can take an age to ejaculate and keeping an erection can also be a problem. I have gained some weight and I sweat profusely.""",9,9-Apr-14,39
95741,Sertraline,Depression,"""I am 39 years old, was a new nurse and struggling with major depression. I had not been to a Dr in years and broke down crying at the first visit. Started 50 mg a day. Felt a little funny first couple days but now feel much better! Everyone noticed a change for the better and even got a promotion at work! Feel so much better and have not had any side effects!""",9,16-Nov-14,194
64313,Sertraline,Depression,"""This is about my woman who is on zoloft......  Two years with my woman we never needed any lube. Now I&#039;m worried she is like a desert. Calmer now that her little zoloft friends in &quot;her head&quot; tell her to stay calm it&#039;s OK.  I&#039;ll keep you up to date with her &quot;progress&quot;  with her voices """,1,21-Sep-16,13
95754,Sertraline,Depression,"""I&#039;ve been on sertraline for almost a year now. On the 25mg I didn&#039;t notice any kind of difference. I was suffering from major depression, self-harm, and suicidal thoughts. My dr bumped me up to a 50mg dose &amp; have stayed here for about 8 months now. My girlfriend calls it my &quot;happy pills&quot; because when I forget to take a dose or two, everyone can tell.""",9,23-Oct-14,105
224762,Bupropion,Depression,"""I&#039;ve been taking variants of this medication for the last 17 years, moving to the XL version when it became available to me as it causes less issues with being able to get to sleep.  It is absolutely essential to my quality of life, with the XL version giving me less exposure to the side effects of a missed day of medications as well.  It took about 3 months for the &quot;built up&quot; effect to really work, where it had residual effect for a couple days.

My point is, that if you haven&#039;t taken this medication for some reason, and you have depression, talk to your doctor about it.  It has made all the difference in my life from the time I was 13 to 30.""",9,22-Aug-17,8
96397,Sertraline,Depression,"""I&#039;ve been on Zoloft (generic) for about three months.  I noticed an immediate difference in the way I felt. I began taking it for mild anxiety/depression.  I am now starting to feel more depressed and empty again, like my body is becoming immune to it.  I don&#039;t want to switch because I don&#039;t want to go through another medication.  Zoloft though in general has helped incredibly within the last three months -- my boyfriend and I don&#039;t fight, I don&#039;t get snappy on people, and I feel so much better about going out and doing things. I am more productive now than I ever was. I just don&#039;t want my body to become used to it because I love the way it felt to feel okay.""",6,17-Nov-09,56
64692,Sertraline,Depression,"""I have been having depression and anxiety issues since 18 I&#039;m 28 right now. I have been on and off the drug. This drug is not perfect and  will never cure  depression or anxiety or other mental issues  , it just eliminate it  temporary, that&#039;s the time when we should work with therapy to find the real problem. I have been taking 50 mg. amazingly restored my interest in life, activities , interest in sex, no more depressing thoughts.  Simply it gave  me a 360 degrees to my mind. The beginning is always awful lots of change in thinking and  behaviour, no sex , sleepy, drowsy, I got sensitive face  skin  too. This drug is a godsend for me. After a month I started to, feel more awake, better sleep, great focus &amp; better sex. Always wait a month to stop.""",10,18-Dec-15,24
224873,Bupropion,Depression,"""I&#039;ve only been on bupropion for 3 weeks. It&#039;s 150xl. I haven&#039;t noticed any appetite suppression per say..it&#039;s easier to &quot;say no&quot; to myself but it&#039;s me choosing. So, maybe I guess *shrug* I have noticed that it begins to wear off around 5pm-6pm when I take it in the morning. It&#039;s a notable difference at that point. I&#039;m going to ask about upping the dose. 

Also, a side effect I&#039;ve noticed: I&#039;M LOSING MY HAIR!! by the damn fist full each time I shower..it&#039;s thinning in the front. But I love how I feel, so I&#039;m not sure what to do. If that shows how poorly I felt. I&#039;d rather lose hair than feel the way I did. Maybe I&#039;ll ask what can be done..""",6,3-Oct-16,6
64915,Sertraline,Depression,"""I got put on this medication about 3 days ago and my first time taking it was in the morning. There are two side effects I&#039;ve had, the first day taking it I felt kinda nauseous and I threw up, but after that I was completely fine! I also have had a decreased appetite, but in my opinion that&#039;s a good thing, considering I want to lose a bit of weight. I was suffering for major depression, and got put on this medicine because I was caught in the middle of attempting suicide. But since I&#039;ve started this, I haven&#039;t had a single suicidal thought! I would definitely recommend this. Although ive been on it for just a few days, I already discover improvement.""",9,31-Mar-15,80
226017,Bupropion,Depression,"""I have bipolar disorder/panic attacks/anxiety/major depression - needless to say there&#039;s a lot on my plate. However, for my depression Aplenzin has been working very well. I don&#039;t get so frustrated over the extremely simple things like not finding a sock (as a personal example). Overall I think Aplenzin is good. APLENZIN gives me energy and helps my personal outlook. I take 522mg a day. I&#039;m pleased with this medication, I do though take into consideration that I&#039;ve only been on it for about a week so I am on alert for any changes. Aplenzin works great for my depression so far.""",10,2-May-09,46
225510,Bupropion,Depression,"""Have been on this for a week, severe headaches and difficult to sleep. Have faith I will improve mood and depression state, but still waiting for those effects. I find the lack of sleep is difficult to deal with.""",5,17-Aug-14,8
96458,Sertraline,Depression,"""This is making me vomit, giving me migraines, making me more irritable and I have dizziness.""",1,30-Apr-09,39
64180,Sertraline,Depression,"""I was prescribed this for anxiety and depression and can honestly say I wish I had never taken the first pill. I was told to take 50mg a day and after the first one I felt unwell with huge pupils and &#039;out of it&#039; but thought I&#039;d need to get used to the pill. After the second dose it was hell, no appetite, being sick, unable to keep anything down, a pounding headache that wouldn&#039;t stop, blurry vision, hot sweats, waking up every hour in the night, shaking and horrid thoughts. I contacted a pharmacist friend who said I had obviously got the worse end of the side effects and if I continued it might get better or stop and ride out what I was already feeling. I chose to stop, I thought this pill would solve my problem- it did not.""",1,12-Mar-17,18
225743,Bupropion,Depression,"""When I first began this medication, it increased my suicidal thoughts but that was expected. After about 2 weeks, I began to feel better. I was more cheerful. After a month of taking the medication, I was completely happy. There are days when it does not work but that is expected. Recently, my dosage was raised from 75mg twice a day to 150 twice a day. My body is still trying to adapt to the recent increase. I am more sensitive to touch. Almost everything tickles. I don&#039;t mind it. This is a good medication. I&#039;m a little sad that I have to get off of it in July.""",8,12-Mar-12,33
225007,Bupropion,Depression,"""Over years have tried several antidepressants.....in my younger years Prozac, zoloft, Paxil, horrible side effects! Now that I am in my fifties I have been dealing  with depression? Menopausal related,stress ,life.....tried natural Sam e  and some others with no results but only side effects....Finally started Wellbutin and finally feeling black cloud lifting with No weird side effects....Hopefully continue and feel like my old self again:)""",9,7-Jul-16,54
64567,Sertraline,Depression,"""Zoloft has given me the last leap I need to heal my mind. I have been struggling with severe anxiety, insomnia and bouts of depression for 3 years. While I have been off work into therapy and other means of rehabilitation, for the first time in years I actually feel calmer most the time, and mostly happy. I&#039;m so grateful. It&#039;s been trial and error and a slow process, but I know my self-care is my main priority now. See more of my story:mental-health-matters-a-womans-story-of-the-struggle. Good luck to all.""",9,26-Feb-16,78
63903,Sertraline,Depression,"""I am 51and female. I have been on sertraline for 3 months and I love it.  I have not had or needed an alcoholic drink since I started on this med. I never thought I could give up my multiple glasses of red wine every night but, after taking a pill, I feel good for 24 hours at a time now instead of just for a few hours while drinking...and without the hangover or expense! 
Also, my Blood pressure and pulse are MUCH LOWER now; My body no longer aches all over; I&#039;m not so nervous, agitated or angry anymore.  I no longer constantly think about death. I am satisfied with my job now, too, and no longer desire to quit.  I&#039;m also beginning to like myself.
Side effects for me have mainly been: lack of appetite, some weight loss, and boring dreams.""",9,12-Aug-17,53
96149,Sertraline,Depression,"""I love, love, love my Zoloft.  It&#039;s been a life-saver.  I&#039;m on 25 mg and I did have some insomnia and jitteriness for the first two weeks but that has subsided.  Doctor tried to &quot;up&quot; my doseage to 50mg but side effects came back and I was happy at 25mg so I went back down in dosage and I&#039;m content.  For the first time in my life I feel like I have some self-control and not constantly on the verge of a meltdown. I feel put back together and I can enjoy my family. I am a 35 year old female who works full time and have two children.""",8,21-Oct-11,61
96426,Sertraline,Depression,"""I&#039;ve been taking 200mg Zoloft for the past 3 and 1/2 months (started 5 months ago) for (severe) depression and social anxiety disorder as well as other (less severe) conditions. I think this medicine is fairly effective for the long-term, but it was very hard for me to wait for it to &#039;kick in&#039; after several months of taking it. I cannot compare this medication to other antidepressants, but it was pretty good; it was also much more effective (for me).""",7,18-Nov-10,21
224886,Bupropion,Depression,"""My depression is more work related as I&#039;m a happy camper when I don&#039;t have to work, but I get nasty and temperamental at work.  Also I wanted to quit smoking.  I take the generic brand since I&#039;m VA so I have no choice but it works fine!  I am much easier to get along with at work, I have quit smoking (YAY!!) and I have zero side effects.  Some may say I&#039;m sleeping more than usual, but I&#039;m OK with that.""",10,18-Sep-16,44
224931,Bupropion,Depression,"""I am an 18 year old female. I started taking Wellbutrin about 7 months ago for depression/anxiety. Honestly, I haven&#039;t noticed much of a difference. I think it has helped me control my emotions a bit more though/feel more stable. I&#039;ve just started my first year of college and I&#039;ve had a rough time but I think the WB helps keep my meltdowns to a minimum (sort of). I was hoping to lose a bit of weight but I didn&#039;t really notice any loss of appetite. I&#039;ve DEFINITELY noticed that if forget to take it for a day I feel absolutely miserable. Even if I take it a bit off schedule I feel sad for a day. Also, if I drink a bit too much, my hangover is AWFUL and I feel very sad the next day. Keep the drinking to a minimum or don&#039;t.""",5,30-Oct-16,22
64041,Sertraline,Depression,"""Took Zoloft for depression and anxiety and was on it for about six months. It absolutely helped and I felt less anxious almost immediately. But I stopped taking it due to increasing negative side effects. I have learned through my journey that other people&#039;s experiences of these kinds of meds are no real indication of how it will be for you personally. But sometimes it helps to share. Just take everything with a grain of salt. 
Zoloft negatives: constant yawning, first three days you feel so unwell you think you&#039;ll never be ok again.  Also, inability to have an orgasm, which lasted about three months and then I was fine. Serious vertigo that got so bad I had to stop taking it. 
Tried venlafaxine and Prozac with better results.""",4,13-Feb-17,27
95844,Sertraline,Depression,"""Before I started taking Zoloft for depression and anxiety I was also suffering from insomnia. Was taking Ambien and Valium to help but the Ambien was not really helping my insomnia. Maybe get 3 hrs of sleep or 5hrs on a good night. Suffered from panic and anxiety attacks. Went to therapy and after some time Dr Recommended Zoloft. Was hesitant at first but could not live like this anymore so I started taking it about a year ago. Zoloft is the best thing I could have done. The first week or too I had side effects. But soon after depression lifted anxiety gone. I sleep great now.""",8,11-Dec-13,143
96048,Sertraline,Depression,"""Have been taking 100mg for more than 2 years. It works but I am not fully fine. Thinking of increasing the dose to 200mg.""",7,9-Jan-13,32
64611,Sertraline,Depression,"""I&#039;ve been suffering from manic depression and anxiety since I was a teenager. I came to my breaking point last month and finally sought professional help. I&#039;m now on day 3 with taking Zoloft 25mg twice daily and I&#039;ve noticed some difference already and it&#039;s for the better. 
I&#039;m not really experiencing the side effects everyone is talking about and I&#039;m sleeping just fine. I was a little sleepy the first day and body was a little sore but nothing like everyone is describing. I know its  only been day 3 so its not really in my system. So I&#039;ll check in in a few weeks. Wish me luck""",10,14-Feb-16,91
96299,Sertraline,Depression,"""I started taking Zoloft 50mg for 2 days now and really felt no change yet. My Doctor said it could take up to 6 weeks to get the full effect. Think I had an anxiety attack the other day at work. Blood pressure was up, nervous, sweating, throwing up.  """,2,29-Aug-10,13
96318,Sertraline,Depression,"""Withoug Zoloft I would probably be dead or killed.  I have been taking Zoloft for 19 years.  Since my daughter was born the doctors have tried to take me off, but the depression started again.  I did counseling and reduced the dose, but to be completely off makes me mean.  I snap at people, easily irritated, road rage, body feels like it will explode with anxiety.  It has never effected my sex drive.  No weight gain can be blamed on Zoloft, probably feeling more sociable and going out to eat has caused a little weight gain. No headaches. Thanks for reading and I hope I helped.  """,9,9-Jun-10,644
95983,Sertraline,Depression,"""2 mths in now and I find it hard to put into words the difference Sertraline has made to my life.  I realised last night I actually felt happy - I can&#039;t remember the last time that thought went through my brain.  Obsessive negative thoughts just aren&#039;t there. I feel mostly calm and far far less anxious.  Enjoying life again for the first time in YEARS!""",10,12-Apr-13,51
65017,Sertraline,Depression,"""Lately I&#039;ve been having really bad panic attacks, migraines, night terrors/nightmares every night for three weeks I started Zoloft last night and it already started working within a night I&#039;m more calm and feel like my old self already.""",10,28-Jan-15,152
225264,Bupropion,Depression,"""I really wanted Wellbutrin to work. I was given 150 mg once daily. At first it seemed to be helping with minimal side effects, but about 4 or 5 weeks in I was so depressed and not even getting out of bed. I was so agitated, even with the addition of a mood stabilizer. Wellbutrin was not a pleasant experience for me.""",3,4-Oct-15,15
64292,Sertraline,Depression,"""I&#039;ve been on this for a few months now, prozac made me 100x worse and an awful relationship made me 1000x worse. So I started on this. Same as any tablets, horrible initial few weeks but then got better. Dry mouth, bad night mares and eating like a horse. But it all depends what time you take this tablet. I&#039;m on 50mg, I started off breaking the Tablet in 2 and taking a half a day. It&#039;s ok, all depends on you though. I have to come off it for a while as I have a drugs test for work and this is known to cause a failed drugs test. So keep that in mind. Other than that, it&#039;s good. I&#039;m much more happy, and less scared. Feel positive which is a nice change.""",7,28-Oct-16,14
